Codice;Ubicazione;Area di Competenza;DescrizioneVia;Civico;CodiceVia;superficie_lavorativa;tipo_eser_pa;CAP;ID_NIL;NIL;MUNICIPIO;LONG_WGS84;LAT_WGS84;Location
C-PA/1750;Via LOVANIO N. 10| (z.d. 1);SERVIZI ALLA PERSONA;Via LOVANIO;10;1030;80;TIPO A - REG.2003;20121;2;BRERA;1;918.634.851.167;454.771.241.479;45.4771241479, 9.18634851167
C-PA/1751;Via MADONNINA N. 13| (z.d. 1);SERVIZI ALLA PERSONA;Via MADONNINA;13;134;78;ACCONCIATORE|TIPO A - REG.2003;20121;2;BRERA;1;918.493.213.112;454.708.918.229;45.4708918229, 9.18493213112
C-PA/1752;Via MADONNINA N. 15| (z.d. 1);SERVIZI ALLA PERSONA;Via MADONNINA;15;134;85;Truccatore;20121;2;BRERA;1;918.493.098.063;454.709.977.173;45.4709977173, 9.18493098063
C-PA/1757;Via MONTI VINCENZO N. 15| (z.d. 1);SERVIZI ALLA PERSONA;Via MONTI VINCENZO;15;6155;19;Parrucchiere per uomo;20123;7;MAGENTA - S. VITTORE;1;917.366.078.864;454.673.150.247;45.4673150247, 9.17366078864
C-PA/1758;Via MONTI VINCENZO N. 29| (z.d. 1);SERVIZI ALLA PERSONA;Via MONTI VINCENZO;29;6155;55;ACCONCIATORE|TIPO A - REG.2003;20123;7;MAGENTA - S. VITTORE;1;917.118.505.441;454.691.941.562;45.4691941562, 9.17118505441
C-PA/1760;Via MONTI VINCENZO N. 32| (z.d. 1);SERVIZI ALLA PERSONA;Via MONTI VINCENZO;32;6155;17;Parrucchiere per uomo;20123;7;MAGENTA - S. VITTORE;1;917.203.470.095;454.689.201.844;45.4689201844, 9.17203470095
C-PA/1762;Via MONTI VINCENZO N. 47| (z.d. 1);SERVIZI ALLA PERSONA;Via MONTI VINCENZO;47;6155;64;Parrucchiere per signora|TIPO A ESTETICA MANUALE|TIPO C TRATT.ESTETICI DIMAGRIM|TIPO B CENTRO DI ABBRONZATURA;20123;7;MAGENTA - S. VITTORE;1;916.856.360.294;454.711.870.075;45.4711870075, 9.16856360294
C-PA/1764;Piazza FRATTINI PIETRO N. 19| (z.d. 6);SERVIZI ALLA PERSONA;Piazza FRATTINI PIETRO;19;5389;29;TIPO A ESTETICA MANUALE|TIPO D ESTET.APPAR.ELETTROMECC|TIPO C TRATT.ESTETICI DIMAGRIM|TIPO B CENTRO DI ABBRONZATURA;20146;49;GIAMBELLINO;6;914.190.986.669;454.512.713.064;45.4512713064, 9.14190986669
C-PA/2382;Via ERLEMBALDO (SANT') N. 1| (z.d. 2);SERVIZI ALLA PERSONA;Via ERLEMBALDO (SANT');1;2356;28;Parrucchiere per uomo|TIPO A ESTETICA MANUALE;20126;16;VLE MONZA;2;922.200.297.217;455.053.087.399;45.5053087399, 9.22200297217
C-PA/2385;VIA RUCELLAI BERNARDO N. 12| (z.d. 2);SERVIZI ALLA PERSONA;VIA RUCELLAI BERNARDO;12;2345;24;Parrucchiere per signora;20126;16;VLE MONZA;2;922.230.213.053;4.551.260.382;45.51260382, 9.22230213053
C-PA/2389;Via ROVETTA GEROLAMO N. 19| (z.d. 2);SERVIZI ALLA PERSONA;Via ROVETTA GEROLAMO;19;2333;18;Parrucchiere per uomo;20127;19;PADOVA;2;922.463.600.115;455.000.953.742;45.5000953742, 9.22463600115
C-PA/2391;Via ROVERETO N. 12| (z.d. 2);SERVIZI ALLA PERSONA;Via ROVERETO;12;2300;31;Parrucchiere per signora;20127;20;LORETO;2;921.986.704.378;454.949.569.663;45.4949569663, 9.21986704378
C-PA/2392;Via ROVERETO N. 11| (z.d. 2);SERVIZI ALLA PERSONA;Via ROVERETO;11;2300;36;Parrucchiere per uomo;20127;20;LORETO;2;921.974.260.719;454.947.779.506;45.4947779506, 9.21974260719
C-PA/2400;Via POPOLI UNITI N. 15| (z.d. 2);SERVIZI ALLA PERSONA;Via POPOLI UNITI;15;2293;36;Parrucchiere per signora;20125;20;LORETO;2;921.788.702.481;454.959.216.098;45.4959216098, 9.21788702481
C-PA/2404;Via PIRANO N. 4| (z.d. 2);SERVIZI ALLA PERSONA;Via PIRANO;4;2483;65;Acconciatore;20127;16;VLE MONZA;2;922.341.735.560.688;455.061.815.656.671;45.5061815656671, 9.22341735560688
C-PA/2405;Via PIERI MARIO N. 2| (z.d. 2);SERVIZI ALLA PERSONA;Via PIERI MARIO;2;2513;24;Parrucchiere per uomo;20127;19;PADOVA;2;924.416.764.862;45.507.558.167;45.507558167, 9.24416764862
C-PA/2408;Via PETROCCHI POLICARPO N. 21| (z.d. 2);SERVIZI ALLA PERSONA;Via PETROCCHI POLICARPO;21;2320;18;Acconciatore;20127;19;PADOVA;2;922.503.073.925;45.502.819.012;45.502819012, 9.22503073925
C-PA/2413;Via PELITTI GIUSEPPE N. 2| (z.d. 2);SERVIZI ALLA PERSONA;Via PELITTI GIUSEPPE;2;2412;30;Parrucchiere per signora;20126;16;VLE MONZA;2;922.443.881.145;455.127.051.971;45.5127051971, 9.22443881145
C-PA/2423;Via PADOVA N. 255| (z.d. 2);SERVIZI ALLA PERSONA;Via PADOVA;255;2275;;ACCONCIATORE;20127;19;PADOVA;2;924.411.330.703;455.070.047.418;45.5070047418, 9.24411330703
C-PA/2424;Via PADOVA N. 235| (z.d. 2);SERVIZI ALLA PERSONA;Via PADOVA;235;2275;40;Acconciatore;20127;19;PADOVA;2;924.190.335.236;455.053.156.543;45.5053156543, 9.24190335236
C-PA/2425;Via PADOVA N. 213| (z.d. 2);SERVIZI ALLA PERSONA;Via PADOVA;213;2275;31;ACCONCIATORE;20127;19;PADOVA;2;924.039.124.165;455.041.970.096;45.5041970096, 9.24039124165
C-PA/2427;Via PADOVA N. 182| (z.d. 2);SERVIZI ALLA PERSONA;Via PADOVA;182;2275;27;Parrucchiere per signora;20132;19;PADOVA;2;923.665.767.137;45.501.000.424;45.501000424, 9.23665767137
C-PA/2428;Via PADOVA N. 186| (z.d. 2);SERVIZI ALLA PERSONA;Via PADOVA;186;2275;49;Parrucchiere per signora;20132;19;PADOVA;2;923.704.370.445;455.012.852.917;45.5012852917, 9.23704370445
C-PA/2431;Via PADOVA N. 178| (z.d. 2);SERVIZI ALLA PERSONA;Via PADOVA;178;2275;30;Parrucchiere per uomo|TIPO A - REG.2003|TIPO B CENTRO DI ABBRONZATURA;20132;19;PADOVA;2;923.612.424.709;455.006.532.091;45.5006532091, 9.23612424709
C-PA/2937;Via AMORETTI CARLO N. 8A (z.d. 8);SERVIZI ALLA PERSONA;Via AMORETTI CARLO;8A;7340;25;Parrucchiere per signora;20157;76;QUARTO OGGIARO;8;913.766.422.198;45.518.729.777;45.518729777, 9.13766422198
C-PA/2940;Via ANDO' FLAVIO num.0024| (z.d. 8);SERVIZI ALLA PERSONA;Via ANDO' FLAVIO;;7283;18;Parrucchiere per uomo;;;;;;;
C-PA/2943;Via ANTONA TRAVERSI (F.LLI) N. 20| (z.d. 8);SERVIZI ALLA PERSONA;Via ANTONA TRAVERSI (F.LLI);20;7354;;Parrucchiere per uomo;20157;76;QUARTO OGGIARO;8;913.928.430.972;455.157.679.614;45.5157679614, 9.13928430972
C-PA/634;Via GIOIA MELCHIORRE num.055a| (z.d. 2);SERVIZI ALLA PERSONA;Via GIOIA MELCHIORRE;;1108;16;Parrucchiere per signora;;;;;;;
C-PA/635;Via GIOIA MELCHIORRE N. 63| (z.d. 2);SERVIZI ALLA PERSONA;Via GIOIA MELCHIORRE;63;1108;16;Parrucchiere per uomo;20124;11;ISOLA;2;919.979.669.172;454.887.864.335;45.4887864335, 9.19979669172
C-PA/636;Via GIOIA MELCHIORRE N. 71| (z.d. 2);SERVIZI ALLA PERSONA;Via GIOIA MELCHIORRE;71;1108;40;ACCONCIATORE;20124;11;ISOLA;2;920.055.549.893;4.548.940.789;45.48940789, 9.20055549893
C-PA/638;Via GIOIA MELCHIORRE N. 77| (z.d. 2);SERVIZI ALLA PERSONA;Via GIOIA MELCHIORRE;77;1108;32;Parrucchiere per signora;20124;12;MACIACHINI - MAGGIOLINA;2;920.138.530.402;454.901.209.551;45.4901209551, 9.20138530402
C-PA/639;Via GIOIA MELCHIORRE N. 123| (z.d. 2);SERVIZI ALLA PERSONA;Via GIOIA MELCHIORRE;123;1108;27;Parrucchiere per signora;20125;12;MACIACHINI - MAGGIOLINA;2;920.486.626.416;454.930.684.907;45.4930684907, 9.20486626416
C-PA/642;Via GIOIA MELCHIORRE N. 139| (z.d. 2);SERVIZI ALLA PERSONA;Via GIOIA MELCHIORRE;139;1108;;Parrucchiere per signora;20125;12;MACIACHINI - MAGGIOLINA;2;920.681.789.825;454.948.524.728;45.4948524728, 9.20681789825
C-PA/647;Piazza GRECO N. 10 (z.d. 2);SERVIZI ALLA PERSONA;Piazza GRECO;10;1417;37;Parrucchiere per signora;20125;13;GRECO;2;921.208.603.398;455.019.291.553;45.5019291553, 9.21208603398
C-PA/649;Piazzale LAGOSTA N. 1| (z.d. 9);SERVIZI ALLA PERSONA;Piazzale LAGOSTA;1;1155;45;Acconciatore;20159;11;ISOLA;9;919.040.278.763;454.892.772.663;45.4892772663, 9.19040278763
C-PA/651;Piazzale LAGOSTA N. 10| (z.d. 9);SERVIZI ALLA PERSONA;Piazzale LAGOSTA;10;1155;49;Acconciatore;20124;11;ISOLA;9;919.181.603.336.824;454.892.769.285.938;45.4892769285938, 9.19181603336824
C-PA/653;Viale LUNIGIANA N. 12| (z.d. 2);SERVIZI ALLA PERSONA;Viale LUNIGIANA;12;1214;37;ACCONCIATORE;20125;10;CENTRALE;2;920.511.933.598;454.917.951.166;45.4917951166, 9.20511933598
C-PA/654;Viale LUNIGIANA N. 15| (z.d. 2);SERVIZI ALLA PERSONA;Viale LUNIGIANA;15;1214;28;ACCONCIATORE;20125;10;CENTRALE;2;920.472.670.145;454.915.378.498;45.4915378498, 9.20472670145
C-PA/655;Via PISANI VITTOR N. 5 piano rialzato| (z.d. 2);SERVIZI ALLA PERSONA;Via PISANI VITTOR;5;1201;72;Parrucchiere per signora;20124;10;CENTRALE;2;91.992.751.064;454.813.320.806;45.4813320806, 9.1992751064
C-PA/656;Via PISANI VITTOR N. 7| (z.d. 2);SERVIZI ALLA PERSONA;Via PISANI VITTOR;7;1201;60;Parrucchiere per uomo;20124;10;CENTRALE;2;919.939.133.743;454.814.472.835;45.4814472835, 9.19939133743
C-PA/657;Via PISANI VITTOR N. 19| (z.d. 2);SERVIZI ALLA PERSONA;Via PISANI VITTOR;19;1201;18;Parrucchiere per uomo;20124;10;CENTRALE;2;920.083.536.164;45.482.899.099;45.482899099, 9.20083536164
C-PA/659;Via POLA N. 15| (z.d. 9);SERVIZI ALLA PERSONA;Via POLA;15;1156;33;Parrucchiere per signora;20124;11;ISOLA;9;919.338.937.259;454.888.610.197;45.4888610197, 9.19338937259
C-PA/661;Via PONTE SEVESO N. 26| (z.d. 2);SERVIZI ALLA PERSONA;Via PONTE SEVESO;26;1203;15;Parrucchiere per uomo;20125;10;CENTRALE;2;920.452.529.933;45.489.060.027;45.489060027, 9.20452529933
C-PA/662;Via PONTE SEVESO N. 28| (z.d. 2);SERVIZI ALLA PERSONA;Via PONTE SEVESO;28;1203;35;Parrucchiere per signora;20125;10;CENTRALE;2;920.471.260.578;454.892.330.816;45.4892330816, 9.20471260578
C-PA/663;Via PONTE SEVESO N. 33| (z.d. 2);SERVIZI ALLA PERSONA;Via PONTE SEVESO;33;1203;45;ACCONCIATORE;20125;10;CENTRALE;2;920.505.282.428;454.898.828.911;45.4898828911, 9.20505282428
C-PA/664;Via PONTE SEVESO N. 40| (z.d. 2);SERVIZI ALLA PERSONA;Via PONTE SEVESO;40;1203;40;Parrucchiere per signora;20125;10;CENTRALE;2;920.580.889.242;454.902.460.744;45.4902460744, 9.20580889242
C-PA/666;Via PORTINARI PIGELLO N. 1 (z.d. 2);SERVIZI ALLA PERSONA;Via PORTINARI PIGELLO;1;1408;25;Parrucchiere per signora;20125;13;GRECO;2;92.100.575.223;455.023.015.953;45.5023015953, 9.2100575223
C-PA/673;Via RESSI ADEODATO N. 21| (z.d. 2);SERVIZI ALLA PERSONA;Via RESSI ADEODATO;21;1397;;ACCONCIATORE|TIPO A - REG.2003|TIPO B CENTRO DI ABBRONZATURA;20125;12;MACIACHINI - MAGGIOLINA;2;92.032.684.376;454.966.449.121;45.4966449121, 9.2032684376
C-PA/676;Viale RIMEMBRANZE DI GRECO (DELLE) num.00810| (z.d. 2);SERVIZI ALLA PERSONA;Viale RIMEMBRANZE DI GRECO (DELLE);;1412;25;Parrucchiere per signora;;;;;;;
C-PA/677;Viale RIMEMBRANZE DI GRECO (DELLE) N. 40| (z.d. 2);SERVIZI ALLA PERSONA;Viale RIMEMBRANZE DI GRECO (DELLE);40;1412;19;Parrucchiere per uomo;20125;13;GRECO;2;921.207.750.431;454.996.909.902;45.4996909902, 9.21207750431
C-PA/681;Viale SAURO NAZARIO N. 9 (z.d. 2);SERVIZI ALLA PERSONA;Viale SAURO NAZARIO;9;1175;25;ACCONCIATORE;20124;11;ISOLA;2;919.518.236.418;454.918.051.596;45.4918051596, 9.19518236418
C-PA/685;Via ALCIATI AMBROGIO N. 15| (z.d. 6);SERVIZI ALLA PERSONA;Via ALCIATI AMBROGIO;15;6814;28;Parrucchiere per signora;20146;52;BANDE NERE;6;913.734.895.571;454.585.123.762;45.4585123762, 9.13734895571
C-PA/686;Via ALLODOLA (DELL') N. 16| (z.d. 6);SERVIZI ALLA PERSONA;Via ALLODOLA (DELL');16;6660;27;Parrucchiere per signora;20147;53;LORENTEGGIO;6;912.001.901.507;454.550.748.555;45.4550748555, 9.12001901507
C-PA/688;Via ANGUISSOLA SOFONISBA N. 23| (z.d. 7);SERVIZI ALLA PERSONA;Via ANGUISSOLA SOFONISBA;23;6609;;Parrucchiere per uomo;20146;52;BANDE NERE;7;91.392.423.916;454.627.551.453;45.4627551453, 9.1392423916
C-PA/689;Via ANGUISSOLA SOFONISBA N. 31| (z.d. 7);SERVIZI ALLA PERSONA;Via ANGUISSOLA SOFONISBA;31;6609;31;ACCONCIATORE;20146;52;BANDE NERE;7;913.820.479.098;454.621.743.341;45.4621743341, 9.13820479098
C-PA/693;Via ARZAGA N. 24| (z.d. 6);SERVIZI ALLA PERSONA;Via ARZAGA;24;6674;49;Acconciatore;20146;52;BANDE NERE;6;913.439.238.034;454.559.621.606;45.4559621606, 9.13439238034
C-PA/701;Via BIANCOSPINI (DEI) N. 12| (z.d. 6);SERVIZI ALLA PERSONA;Via BIANCOSPINI (DEI);12;6711;17;Parrucchiere misto;20146;49;GIAMBELLINO;6;914.028.442.879;454.489.924.244;45.4489924244, 9.14028442879
C-PA/706;Largo BRASILIA N. 6| (z.d. 6);SERVIZI ALLA PERSONA;Largo BRASILIA;6;6145;18;Parrucchiere per signora;20146;52;BANDE NERE;6;913.617.482.843;454.514.689.835;45.4514689835, 9.13617482843
C-PA/1765;Via MONTI VINCENZO N. 56| (z.d. 1);SERVIZI ALLA PERSONA;Via MONTI VINCENZO;56;6155;87;ACCONCIATORE|TIPO A - REG.2003|TIPO B CENTRO DI ABBRONZATURA;20123;7;MAGENTA - S. VITTORE;1;916.805.773.189;454.719.358.447;45.4719358447, 9.16805773189
C-PA/1769;Via PALERMO N. 1| (z.d. 1);SERVIZI ALLA PERSONA;Via PALERMO;1;1025;;Parrucchiere per signora;20121;2;BRERA;1;918.621.788.622;454.750.972.947;45.4750972947, 9.18621788622
C-PA/1770;Via PALERMO N. 15| (z.d. 1);SERVIZI ALLA PERSONA;Via PALERMO;15;1025;47;Acconciatore;20121;2;BRERA;1;918.470.745.834;454.753.127.068;45.4753127068, 9.18470745834
C-PA/1771;Via PALERMO N. 18| (z.d. 1);SERVIZI ALLA PERSONA;Via PALERMO;18;1025;13;Parrucchiere misto;20121;2;BRERA;1;918.431.293.692;454.755.138.029;45.4755138029, 9.18431293692
C-PA/1859;Piazza GIUSEPPE (SAN) N. 9| (z.d. 9);SERVIZI ALLA PERSONA;Piazza GIUSEPPE (SAN);9;1442;40;ACCONCIATORE;20162;14;NIGUARDA - CA' GRANDA;9;920.541.619.269;455.266.723.935;45.5266723935, 9.20541619269
C-PA/1860;Via MONICA (SANTA) N. 3| (z.d. 9);SERVIZI ALLA PERSONA;Via MONICA (SANTA);3;1448;;Parrucchiere per signora;20162;14;NIGUARDA - CA' GRANDA;9;920.105.339.749;455.114.682.722;45.5114682722, 9.20105339749
C-PA/1861;Viale SARCA N. 63| (z.d. 9);SERVIZI ALLA PERSONA;Viale SARCA;63;1427;26;Parrucchiere per signora;20125;13;GRECO;9;92.033.319.851;455.065.111.662;45.5065111662, 9.2033319851
C-PA/1864;Viale SARCA N. 163 angolo v. rodi| (z.d. 9);SERVIZI ALLA PERSONA;Viale SARCA;163;1427;50;ACCONCIATORE;20126;15;BICOCCA;9;920.801.867.539;455.147.725.822;45.5147725822, 9.20801867539
C-PA/1865;Via SAVOLDO GIAN GIROLAMO N. 4| (z.d. 9);SERVIZI ALLA PERSONA;Via SAVOLDO GIAN GIROLAMO;4;1691;17;Parrucchiere per signora;20125;13;GRECO;9;920.421.133.525;455.092.498.773;45.5092498773, 9.20421133525
C-PA/1866;Viale SUZZANI GIOVANNI N. 12| (z.d. 9);SERVIZI ALLA PERSONA;Viale SUZZANI GIOVANNI;12;1446;46;Parrucchiere per signora;20162;14;NIGUARDA - CA' GRANDA;9;919.744.565.322;455.054.198.938;45.5054198938, 9.19744565322
C-PA/1876;Viale TESTI FULVIO N. 218| (z.d. 9);SERVIZI ALLA PERSONA;Viale TESTI FULVIO;218;1441;15;Acconciatore;20126;15;BICOCCA;9;920.773.838.181;455.181.373.644;45.5181373644, 9.20773838181
C-PA/1881;Via VALFURVA N. 4| (z.d. 9);SERVIZI ALLA PERSONA;Via VALFURVA;4;1168;25;ACCONCIATORE;20162;14;NIGUARDA - CA' GRANDA;9;919.573.218.246;455.084.929.367;45.5084929367, 9.19573218246
C-PA/1883;Via VAL MAIRA N. 6| (z.d. 9);SERVIZI ALLA PERSONA;Via VAL MAIRA;6;1098;;ACCONCIATORE;20162;14;NIGUARDA - CA' GRANDA;9;919.809.330.735;45.509.240.661;45.509240661, 9.19809330735
C-PA/1889;Via BELLEZZA GIOVANNI N. 1| (z.d. 5);SERVIZI ALLA PERSONA;Via BELLEZZA GIOVANNI;1;4067;39;ACCONCIATORE;20136;5;VIGENTINA;5;919.719.049.199;454.484.468.611;45.4484468611, 9.19719049199
C-PA/1894;Viale BLIGNY N. 45| (z.d. 5);SERVIZI ALLA PERSONA;Viale BLIGNY;45;4045;;Parrucchiere misto;20136;5;VIGENTINA;5;919.613.570.023;45.451.044.932;45.451044932, 9.19613570023
C-PA/1895;Viale BLIGNY N. 50| (z.d. 5);SERVIZI ALLA PERSONA;Viale BLIGNY;50;4045;35;Parrucchiere per uomo;20136;5;VIGENTINA;5;91.933.995.077;45.450.789.268;45.450789268, 9.1933995077
C-PA/1896;Viale BLIGNY N. 58| (z.d. 5);SERVIZI ALLA PERSONA;Viale BLIGNY;58;4045;34;TIPO A ESTETICA MANUALE;20136;5;VIGENTINA;5;919.496.689.365;454.508.110.463;45.4508110463, 9.19496689365
C-PA/1902;Via BRUNACCI VINCENZO N. 10| (z.d. 5);SERVIZI ALLA PERSONA;Via BRUNACCI VINCENZO;10;5241;40;Parrucchiere per signora;20136;6;TICINESE;5;917.883.434.517;454.448.257.214;45.4448257214, 9.17883434517
C-PA/1903;Viale COL DI LANA N. 1| (z.d. 5);SERVIZI ALLA PERSONA;Viale COL DI LANA;1;5198;54;Acconciatore;20136;6;TICINESE;5;918.198.081.456;454.522.773.228;45.4522773228, 9.18198081456
C-PA/1904;Viale COL DI LANA N. 2| (z.d. 5);SERVIZI ALLA PERSONA;Viale COL DI LANA;2;5198;25;ACCONCIATORE;20136;6;TICINESE;5;918.169.787.194;454.520.715.474;45.4520715474, 9.18169787194
C-PA/1906;Viale COL DI LANA num.007a| (z.d. 5);SERVIZI ALLA PERSONA;Viale COL DI LANA;;5198;27;ACCONCIATORE|TIPO A - REG.2003;;;;;;;
C-PA/1908;Via COL MOSCHIN N. 1| (z.d. 5);SERVIZI ALLA PERSONA;Via COL MOSCHIN;1;5211;35;ACCONCIATORE|TIPO A - REG.2003;20136;6;TICINESE;5;918.501.254.506;454.517.426.277;45.4517426277, 9.18501254506
C-PA/1909;Via CONCHETTA N. 4| (z.d. 5);SERVIZI ALLA PERSONA;Via CONCHETTA;4;5239;32;Parrucchiere per signora;20136;6;TICINESE;5;917.899.877.103;454.467.438.826;45.4467438826, 9.17899877103
C-PA/1911;Via COSSERIA N. 1| (z.d. 5);SERVIZI ALLA PERSONA;Via COSSERIA;1;5197;16;Parrucchiere per uomo;20136;6;TICINESE;5;918.483.059.508;454.522.116.541;45.4522116541, 9.18483059508
C-PA/1916;Via CREMA N. 6| (z.d. 5);SERVIZI ALLA PERSONA;Via CREMA;6;4061;32;Parrucchiere per signora;20135;27;PTA ROMANA;5;920.236.005.019;454.503.548.881;45.4503548881, 9.20236005019
C-PA/2953;Via CARACCIOLO FRANCESCO N. 92| (z.d. 8);SERVIZI ALLA PERSONA;Via CARACCIOLO FRANCESCO;92;7182;45;Parrucchiere per signora;20155;70;GHISOLFA;8;916.441.587.177;454.929.667.837;45.4929667837, 9.16441587177
C-PA/2955;Via CASELLA GIOVANNI BATTISTA N. 10| (z.d. 8);SERVIZI ALLA PERSONA;Via CASELLA GIOVANNI BATTISTA;10;7382;18;Parrucchiere per uomo;20156;71;VILLAPIZZONE;8;914.591.403.408;454.958.805.794;45.4958805794, 9.14591403408
C-PA/2959;Piazza CASTELLI POMPEO N. 14| (z.d. 8);SERVIZI ALLA PERSONA;Piazza CASTELLI POMPEO;14;7277;27;Parrucchiere per signora;20156;71;VILLAPIZZONE;8;915.103.096.367;454.995.554.677;45.4995554677, 9.15103096367
C-PA/2960;Viale CERTOSA N. 27| (z.d. 8);SERVIZI ALLA PERSONA;Viale CERTOSA;27;7174;40;Parrucchiere per signora|TIPO A ESTETICA MANUALE|TIPO C TRATT.ESTETICI DIMAGRIM|TIPO B CENTRO DI ABBRONZATURA;20149;67;PORTELLO;8;915.217.319.457;454.895.545.386;45.4895545386, 9.15217319457
C-PA/2963;Viale CERTOSA N. 45| (z.d. 8);SERVIZI ALLA PERSONA;Viale CERTOSA;45;7174;;Parrucchiere per uomo;20149;71;VILLAPIZZONE;8;915.030.145.773;454.903.867.537;45.4903867537, 9.15030145773
C-PA/2965;Viale CERTOSA N. 60| (z.d. 8);SERVIZI ALLA PERSONA;Viale CERTOSA;60;7174;18;Parrucchiere per uomo;20155;71;VILLAPIZZONE;8;914.883.281.779;454.915.288.227;45.4915288227, 9.14883281779
C-PA/2966;Viale CERTOSA N. 115| (z.d. 8);SERVIZI ALLA PERSONA;Viale CERTOSA;115;7174;50;Parrucchiere per signora;20151;71;VILLAPIZZONE;8;914.095.938.303;454.946.491.625;45.4946491625, 9.14095938303
C-PA/2969;Viale CERTOSA N. 246| (z.d. 8);SERVIZI ALLA PERSONA;Viale CERTOSA;246;7174;18;Parrucchiere per uomo;20156;72;MAGGIORE - MUSOCCO;8;912.759.273.589;455.011.559.898;45.5011559898, 9.12759273589
C-PA/2970;Viale CERTOSA N. 273| (z.d. 8);SERVIZI ALLA PERSONA;Viale CERTOSA;273;7174;;Parrucchiere per signora;20151;72;MAGGIORE - MUSOCCO;8;912.564.174.243;455.015.798.222;45.5015798222, 9.12564174243
C-PA/2971;Viale CERTOSA N. 277| (z.d. 8);SERVIZI ALLA PERSONA;Viale CERTOSA;277;7174;;Parrucchiere per signora;20151;72;MAGGIORE - MUSOCCO;8;912.530.656.044;455.017.271.752;45.5017271752, 9.12530656044
C-PA/2972;Viale CERTOSA N. 290| (z.d. 8);SERVIZI ALLA PERSONA;Viale CERTOSA;290;7174;18;Parrucchiere per uomo|Parrucchiere per signora|Parrucchiere misto;20156;72;MAGGIORE - MUSOCCO;8;912.454.408.818;455.027.385.194;45.5027385194, 9.12454408818
C-PA/2974;Piazzale CHIESA DAMIANO N. 11| (z.d. 8);SERVIZI ALLA PERSONA;Piazzale CHIESA DAMIANO;11;7164;20;Parrucchiere per signora;20149;67;PORTELLO;8;915.576.570.632;454.849.232.423;45.4849232423, 9.15576570632
C-PA/2976;Via CINQUE MAGGIO N. 11| (z.d. 8);SERVIZI ALLA PERSONA;Via CINQUE MAGGIO;11;7459;;Parrucchiere per signora;20157;76;QUARTO OGGIARO;8;913.264.979.106;455.097.515.068;45.5097515068, 9.13264979106
C-PA/2978;Via COLONNA MARCO ANTONIO N. 14| (z.d. 8);SERVIZI ALLA PERSONA;Via COLONNA MARCO ANTONIO;14;7158;22;Parrucchiere per uomo|TIPO A-B-C-D;20149;67;PORTELLO;8;915.417.602.595;454.860.027.603;45.4860027603, 9.15417602595
C-PA/2981;Via CONSOLE MARCELLO N. 10| (z.d. 8);SERVIZI ALLA PERSONA;Via CONSOLE MARCELLO;10;7278;17;Parrucchiere per uomo;20156;71;VILLAPIZZONE;8;914.913.980.487;454.995.911.478;45.4995911478, 9.14913980487
C-PA/2985;Via CUZZI GIUSEPPE N. 16| (z.d. 8);SERVIZI ALLA PERSONA;Via CUZZI GIUSEPPE;16;7258;17;Parrucchiere per signora;20155;71;VILLAPIZZONE;8;91.519.321.215;454.925.573.057;45.4925573057, 9.1519321215
C-PA/2987;Via DAL RE MARCANTONIO N. 13| (z.d. 8);SERVIZI ALLA PERSONA;Via DAL RE MARCANTONIO;13;7381;22;Parrucchiere per signora;20156;71;VILLAPIZZONE;8;91.467.034.477;454.947.915.065;45.4947915065, 9.1467034477
C-PA/2990;Via DE ROSSI GIOVANNI BATTISTA N. 1| (z.d. 8);SERVIZI ALLA PERSONA;Via DE ROSSI GIOVANNI BATTISTA;1;7401;35;Parrucchiere misto;20156;71;VILLAPIZZONE;8;914.115.367.454;455.010.582.587;45.5010582587, 9.14115367454
C-PA/3002;Via ANFOSSI AUGUSTO N. 19 p.t. e seminterrato| (z.d. 4);SERVIZI ALLA PERSONA;Via ANFOSSI AUGUSTO;19;3071;113;Parrucchiere per signora|TIPO A ESTETICA MANUALE|TIPO D ESTET.APPAR.ELETTROMECC|TIPO C TRATT.ESTETICI DIMAGRIM;20135;26;XXII MARZO;4;921.050.487.316;454.601.913.951;45.4601913951, 9.21050487316
C-PA/3003;Via ANFOSSI AUGUSTO N. 28| (z.d. 4);SERVIZI ALLA PERSONA;Via ANFOSSI AUGUSTO;28;3071;;Parrucchiere per signora;20135;26;XXII MARZO;4;921.352.195.415;454.591.937.873;45.4591937873, 9.21352195415
C-PA/3087;Via POERIO CARLO num.04143| (z.d. 3);SERVIZI ALLA PERSONA;Via POERIO CARLO;;3181;;Parrucchiere per signora;;;;;;;
C-PA/3088;Via PONCHIELLI AMILCARE N. 1| (z.d. 3);SERVIZI ALLA PERSONA;Via PONCHIELLI AMILCARE;1;2142;26;Parrucchiere per signora;20129;21;BUENOS AIRES - VENEZIA;3;921.278.416.013;454.812.687.146;45.4812687146, 9.21278416013
C-PA/3090;Viale REGINA GIOVANNA num.024b| (z.d. 3);SERVIZI ALLA PERSONA;Viale REGINA GIOVANNA;;2157;32;Parrucchiere per signora;;;;;;;
C-PA/3091;Viale REGINA GIOVANNA N. 30| (z.d. 3);SERVIZI ALLA PERSONA;Viale REGINA GIOVANNA;30;2157;79;Parrucchiere per signora;20129;21;BUENOS AIRES - VENEZIA;3;921.262.995.317;454.737.958.137;45.4737958137, 9.21262995317
